"","business_id","mean_stars","std_stars","sum_votes_useful"
"24419","GJfDa_vMhuRy2JrbFtJ-tQ",4,0,2
"24420","vbRRDcx7iVTneX2ijTIGeg",5,0,26
"24421","wbsj7rRg3u8S7OJiu03ItQ",3.8,1.16619037896906,5
"24422","1XMLFsJjT-16Ki3hDiCGtg",4.33,0.469041575982343,0
"24423","uqKYk6cmZroMaEKDzyXQxQ",3.05,1.20415945787923,20
"24424","AAwt2XxNeZ2hjfqM4XvrJw",2.62,1.21243556529821,16
"24425","ksbBzA02VCYeGp3EWSJodg",4.38,1.31529464379659,6
"24426","dGU0ilZq3VhfIo9icKFpLw",3.69,1.2328828005938,23
"24427","onto4zpPMd1fIfNLxzZcZA",5,0,2
"24428","C5GQ0ljQu8wmo6jAUQLcTA",3.11,0.99498743710662,12
"24429","ALYznJlCmxadagKoMtejIg",3.31,1.72626765016321,51
"24430","K0iX-s8Zyc34thHk-Uzkfw",3.5,0.5,0
"24431","hbOfdSnaIVfabkOnWhWIGg",2.25,0.830662386291807,5
"24432","iCYFOBdpPCfxGTnfasAyvQ",3,0,0
"24433","Q72Eqhh8eSfvkMNP8eMveA",4,0,0
"24434","MOLQcgCRwje-G1TjyuTk2Q",2.5,1.5,0
"24435","o6sEssczGvamVbyN0_D9Sw",3.87,1.06770782520313,189
"24436","fO8GR604XHBaSnd8eBM4zw",5,0,3
"24437","3r3Nt3ih6RSjtjgcIJXqwQ",3.92,1.04403065089106,52
"24438","XFecRrqs1IPmNQTrvXwtVA",5,0,1
"24439","GU9jjFNKagaxdoIVSR2Q3g",3.93,0.774596669241483,10
"24440","WTITH1OJsf7hU0UYomH_Qw",4,0.754983443527075,1
"24441","KZ_sB0t8H25nT2UNfzWdDw",3.67,1.88679622641132,0
"24442","jJ2aoxyQjUKYCwWOKO4uPw",3.2,1.16619037896906,3
"24443","RlE_p_2XcfwoJPMT3NOG8w",4.7,0.458257569495584,6
"24444","8HAZBCxGo0JeIvq9TeZiUg",4.2,1.6,5
"24445","UzgAYtTGXan_9CDc7oxT7Q",4.65,0.836660026534076,43
"24446","8LNQ9R8sFlNpgIWMEYIvFA",4.5,0.5,4
"24447","G5dIek0rXPTHlqlJpCNmpw",2.44,1.25698050899765,21
"24448","SgQYRICpMdWCmY7wM2Cmcw",2.56,1.36747943311773,8
"24449","KnLsrf4P9GkWYLNRQLUgsA",4.3,0.964365076099296,35
"24450","T1es1T2slfoxiKad32KyJQ",5,0,1
"24451","vx9nHl8FlwIXqeuZqPJ69g",4,0.574456264653803,15
"24452","Zf7fMSe7yuW727JyikdBsg",2.31,1.27671453348037,1045
"24453","7TRfGMRjNEduIu7NT-B8Tg",4.3,1.18743420870379,3
"24454","_D9QDAeG-Kwc-KdQLockFA",5,0,6
"24455","2V7Urukbc1JqaE17r-sJ4g",2.43,1.7606816861659,5
"24456","zJLjUmOGFPM-Np966NxvNg",4.9,0.3,1
"24457","AKjg0PYkROfiowIG2iv0Jw",3.5,1.11803398874989,1
"24458","3z4gm9x-CUpn6apB5GDmdw",4,0.953939201416946,21
"24459","btWBQxwuufngmHqmw9kPbg",4.33,0.469041575982343,2
"24460","4meJyPOhuAKzywUJTmu2hw",3.17,1.26095202129185,112
"24461","J3A5V0Hl07o_KQSI2hHf_g",4.14,0.94339811320566,254
"24462","PU0mSETFzjlHjPpvuG2L7Q",3.69,0.953939201416946,15
"24463","5yVnbzU27_TlhD4xXPEfKg",3.4,1.01980390271856,12
"24464","EPfOYvbwo_rIrE9m37o3EA",4.6,0.489897948556636,3
"24465","wQ_4JBVZTtfZdj47VkWMOg",5,0,0
"24466","jVaujSVCpH9c2qb7XkvpnA",4.81,0.387298334620742,17
"24467","DEiWSplPlrxh9PC0wN4RAw",4.29,0.883176086632785,9
"24468","eJevbHko-tc_WbUE0oD67A",5,0,2
"24469","SbxRlnrbQwrVH8Lx60fACQ",4.36,1.14891252930761,5
"24470","cwXL-MVpeSBpZaQ_uqaLvw",2.47,1.3114877048604,16
"24471","ENKGZWnnecBWVtJ3zTOQQQ",3.19,1.33416640641263,5
"24472","QB1dMlATwesPf6rrJGLQww",3.38,1.1916375287813,62
"24473","q0UQQrIZ8nLFbyWbuTjgNA",4,0.707106781186548,2
"24474","ScDo_i0plLbJ-TGQt93DEw",2.67,0.94339811320566,16
"24475","0i5mCsJDHsEObHTtu0l9pg",2.5,1,7
"24476","XqrgB_gIXDQQ2NLukgqD3w",5,0,10
"24477","yejnvrJWfu226WuJZCFEXQ",2.4,1.74355957741627,8
"24478","Z_GZsEdgtXvSdt5Nnyzy2w",3.86,1.24498995979887,8
"24479","Y3edgd6MJkG9S4T3di-9Ug",3,1.63401346383682,2
"24480","QsvRjgQacMMFf8dit7qqDw",3.5,1.80277563773199,7
"24481","VbiAfJRchFaMYdqylVJB4A",1.46,0.761577310586391,11
"24482","9ytf0fFlRb0vB0YlFAvT3w",4.06,1.31529464379659,314
"24483","JfV21JwVCH-xLar5PcX5AA",3.75,1.64012194668567,2
"24484","psZF-7maJzwhtfesiSrACA",3.64,1.4456832294801,17
"24485","rj6F_QzE3rh81lC16-EE5g",2.7,1.61554944214035,2
"24486","433QNeRTz3-cMcAnTYDoYw",4.46,0.632455532033676,8
"24487","545sP7uSdCcKDZ-reeVOgQ",4.87,0.346410161513775,54
"24488","R8VwdLyvsp9iybNqRvm94g",4.15,0.94339811320566,722
"24489","ILnQ9vK90cSDrpjk-ibPlQ",5,0,0
"24490","3YNAk-mrzCpcRMVwCPhYtQ",4.65,0.761577310586391,4
"24491","Sx0-lsfTkzQ7r1gxPq-C8Q",3.81,1.24096736459909,15
"24492","AYobEbZ5JZ3WuEQaQnRXvQ",5,0,2
"24493","T8ATy2UAChisZYZYdi0BXQ",2.33,1.24899959967968,5
"24494","N7oUi6aM01UlvrsIcTSqmg",3.93,1.16189500386223,22
"24495","eKuJ7BeDa8C8vIOlNcA6hw",5,0,0
"24496","Src_MVEcsNPe8vDp4lHkXg",2.6,1.01980390271856,6
"24497","_0F9ZpDmHbH45kM7ujD9Fg",2.67,1.7,5
"24498","m5f8H9Pn2AT2624fRadLFA",3.67,1.88679622641132,6
"24499","rk4evtzXiaHF2W8U0eX3TQ",2.57,1.67928556237467,14
"24500","EXtCgZoxHNjXrqPCFOgQmQ",4.09,1.2328828005938,97
"24501","bxgS6_HLquEvdCIyQxLefA",2.54,0.842614977317636,20
"24502","BOpzxHBVONZ414dHGvOLpg",3,1.4142135623731,10
"24503","XY3sN_2uusMSU9i1WINFeg",4.45,0.640312423743285,55
"24504","QAWdgDgWaFJYzJ2pGDjmdw",4.02,0.854400374531753,199
"24505","wct7rZKyZqZftzmAU-vhWQ",3.39,1.25698050899765,178
"24506","oVby2qzxs4Hpwm9_pwKt0A",3.33,1.7,2
"24507","DipHpgCkFi6GgOJEMO5kxg",2.25,0.830662386291807,1
"24508","0giHAKqhmiCWS-bMPzMjQw",4.18,1.113552872566,14
"24509","8FGW1g153Q1tzvidVq6zPw",3.64,1.39283882771841,6
"24510","5xVsx07SkMR2-KeZHnzdog",3,0.94339811320566,7
"24511","8C6xFQHCfwhA-4IdFMgttg",4.59,0.58309518948453,134
"24512","cxkzJcPI7KOANWYZM5AcWQ",2.67,1.47309198626562,36
"24513","YlhtQR8QxTip2iBFHyiVOQ",3.25,0.830662386291807,2
"24514","q22GKTUEHENrqkP69OTrow",4.5,0.761577310586391,1
"24515","E6tTmCnF2ym0zmOvgwi7yQ",3.33,1.24899959967968,10
"24516","SY5shJMRelZCnfD2YWnRlA",3.75,1.71464281994822,8
"24517","twkCJJvXKBwPoRitFhnNzQ",4.57,0.489897948556636,10
"24518","i7SSAUdpfAqqYCk1ynGSKw",4.18,0.938083151964686,18
"24519","83vJjEwNJjoGANql4agNrQ",2,0.632455532033676,8
"24520","i-hhDW8Kx4v_fHz0Z20onQ",2.92,1.54272486205415,9
"24521","z_WA9j09K3dbWIbXWSEwkQ",2.13,0.92736184954957,5
"24522","fPExBO1aXA5c4uwlHFyx2Q",3.93,1.17898261225516,130
"24523","cKakV3whO093DRAOzMATJQ",4.13,0.781024967590665,10
"24524","n1VW46j5F3zvFzJOQPwwcw",5,0,1
"24525","0wO_vZKvKGd6JFAnV7h3-Q",2.93,1.03440804327886,7
"24526","7i5phUp95guwx68g0MR-OQ",4.11,1.44913767461894,9
"24527","RCSqM9fF6qIXP0a0GnZdEQ",3.2,1.46969384566991,0
"24528","s-cFWOk9LXXZCrm4lKpjEg",3.7,0.953939201416946,89
"24529","ORLTCEgKfdxMuGPhIc1O9Q",4.31,0.721110255092798,38
"24530","YWhJYOZlZJFftENpazTp2Q",5,0,0
"24531","y6Ajt25_ryniJSL87OhASw",2.83,1.57162336455017,12
"24532","_WfNUJFAat94qiAAsAHdlw",5,0,2
"24533","AhtFMpvKSD__VAow6k_QFA",3.92,1.4422205101856,20
"24534","WsMSmLc9ahQJ3gOfN0ShVQ",4.22,0.632455532033676,10
"24535","zZ1SI2OS_RmM6Yy4czw5dw",2.33,1.88679622641132,1
"24536","W4V39sgJk8kWq1YyAL2WyQ",2.57,1.29228479833201,6
"24537","kqVTvxeuyjuBIVjqDmU81A",1.03,0.173205080756888,67
"24538","ZtkPBbxkRVJ-5BJWJdQgjQ",3,2,2
"24539","QnnssZJOLZquRp0hqeK1dA",2.77,1.1916375287813,26
"24540","yeLq-452CkaKw1ynn0nRNw",4.09,1.04880884817015,207
"24541","vPOE89l7_3BVHbDLjX0YJg",4.5,1.11803398874989,15
"24542","ttTp9QDQzx6GHxnRv6Wn1w",2.33,1.88679622641132,3
"24543","LdzW3pFRNiBpmWV5X4uRiQ",4.25,1.3,2
"24544","FTSGQC5jLUW_SVFlKUdqGA",4.75,0.435889894354067,7
"24545","npTb-B5Uu9gtk6wFi3iW_g",5,0,1
"24546","wHXh7TNRDDaf_9LYeQ_wlQ",4.33,0.94339811320566,2
"24547","plRQRyL_xAY8sUTm4viP6Q",3.56,1.17898261225516,65
"24548","MsaOqCJY2EkaMqlDNKYKxw",3.2,1.32664991614216,6
"24549","L6OXtYjxca79PQmO5vUHcQ",1.75,0.830662386291807,2
"24550","qSLdUiI2edATC3KBT2zf4Q",3.89,1.12249721603218,96
"24551","UaknmtV16VQIoCOXqHjohA",4,1.73205080756888,9
"24552","kbNg65JprEy0gRJjXkyyaA",3.67,1.6,4
"24553","EuZ2HqWWbG_JuCUgSEjTgg",3.78,0.916515138991168,8
"24554","MZ0oMmRlBw8G9BLi3Reu_w",4,1.73205080756888,1
"24555","icv5iqXr_tSGcqSxomXbVA",4.22,0.787400787401181,10
"24556","YiUoOtJc6xCq0-ZFJCocvA",4,1.01980390271856,23
"24557","dwTMhMhTusVDQK-AzoB8YQ",4.5,0.5,0
"24558","5g9IvafVHBiM1SsLnONq0Q",4.25,1.3,5
"24559","V2mXoj4WVLHoszENq3x0Xg",3.86,1.35646599662505,4
"24560","7gpHmcUwRdxeerBzkfJzWg",3.5,0.5,4
"24561","-Bs-ubxCYFUad8aC1RXl9A",5,0,5
"24562","YULg9VKAVrQIxw3qBG8PoQ",2.89,1.28452325786651,11
"24563","3NsfdaGfkhQbRrjjoYhTew",3.14,1.24498995979887,14
"24564","BnVIaPSXHsvQT5ZCA1l9zw",3.67,1.88679622641132,0
"24565","g1CpjyZh-2m-8fVYgeUIUA",5,0,0
"24566","BZbW0vha5fg4qTfwHMnYjw",2.35,1.32664991614216,35
"24567","RRg-Ju8NjcbB8Sm0OR0HEA",3.25,1.78605710994918,2
"24568","t1s9rzBdfRCA2q_TN5GA6w",1.67,0.469041575982343,3
"24569","HkqISCIs8ItWtI-ftgloFQ",4.67,0.469041575982343,1
"24570","xTayiK3do9XK2iMVEsX1hg",4.8,0.4,4
"24571","_SbBztPWznTFKG8l-fMJEQ",4,0,1
"24572","QHyqYUZ0WdxHYPAenIuLjw",3.31,1.60934769394311,7
"24573","POTGUAjI5Ag9zRrDNgSVOA",4.31,0.860232526704263,86
"24574","Xghv39hXsovyEsyo08IWkw",3.41,1.40712472794703,110
"24575","RGT2VvOTjNDHlcRkXBmgCw",2.67,0.94339811320566,1
"24576","a59rHQbp7YyEdI0nuKIVrg",3.58,1.18743420870379,7
"24577","UVfEsqC40smSaMSaIZchdg",2.5,1.5,0
"24578","5pR5WDric25SpCg1BE-lZw",2.78,1.61864140562386,18
"24579","LQDs9gLgw539pzxneQ4U0Q",3.86,1.17898261225516,16
"24580","AyAJs-XGv2_Cn_LPH1DWyg",4.5,0.5,0
"24581","EVL7_C4MUoHWvqx9X53XUA",1.5,0.866025403784439,3
"24582","Kw7R_NSgmEWiZNvepvgKlQ",3.5,0.5,1
"24583","GujeCcaNnwxXcz9NGPbaoA",4.25,1.3,4
"24584","-xV5z84xxsffee3EjXaxWg",4.14,1.12694276695846,4
"24585","N4SvPGzNxyjryabf88PrcA",4.74,0.616441400296898,38
"24586","10UcN8MF1kQiyTJAfHKvfQ",5,0,7
"24587","ZtM2M2uxNNGHriS2AMKULA",2.67,0.469041575982343,2
"24588","wp6wtX2SjbNfrNMhfCpQDg",2,1.4142135623731,1
"24589","JV1wqegXGmL3KLalqVf_nQ",3.44,1.16619037896906,11
"24590","1e3fhhmJYjYDLTlZc30eZw",2.86,0.989949493661167,6
"24591","tJVEv1kkwHb8NIshPdxYag",3.33,0.469041575982343,3
"24592","Z5Nu5ToWoLciEsprDgspjw",4,0.574456264653803,38
"24593","gSwB9RLTkURs1a5ulOTjhw",3.4,0.489897948556636,8
"24594","sdG1cbs043pisfKmxhepnw",3.5,0.5,1
"24595","QdlLtW6YAaDOFKihURosYQ",4,0,2
"24596","C37jakxE5TX6ccAfjp2kJA",3.75,0.830662386291807,9
"24597","zdQkd_MMWnEaZsp9w43kcw",1.75,0.435889894354067,9
"24598","opCB7X-WIu2uiyvg7zU5dw",3,1.22474487139159,0
"24599","W7hGPEiLUru4dQqvy2HOhQ",4.1,1.57797338380595,37
"24600","Z_tRzLAADSPbsD9atgofzw",2.88,1.3856406460551,28
"24601","6SwEpo2HMnkex7b-uyIWtQ",2.83,0.98488578017961,13
"24602","bm2z6N50pEfbmUOXCUhNJA",3.16,1.16619037896906,56
"24603","KuUHf5U3CHIMBZqQTti7OA",3.2,1.83303027798234,1
"24604","7Z_VmjR74f2Wf-hTBPDF3g",3.71,1.26095202129185,52
"24605","FfCUl9Bqt3QrL0xtkPDQXg",4.5,0.5,8
"24606","1-40wS09HcJnJIKRVWRL6g",3,1.4142135623731,2
"24607","8SoTuWE2aPvnhZ-yexyV5w",4.9,0.3,10
"24608","tTfL-gFB3CWvxt9_I2Sriw",4,0,1
"24609","AYn5ebeoGVRSorvwE5npnQ",2.5,1.85741756210067,20
"24610","PwoprUYCL7q-Qf42Vo6K7g",4,1.22474487139159,5
"24611","HbvPsJHhPeKETxESO5JlmA",2.5,1.5,1
"24612","rS-Fa73RchacSmfKO3dyPA",4,0.894427190999916,3
"24613","RO-9-UB9FlWg2kt8w1qf5g",4,0.66332495807108,6
"24614","QQbUf3pDMwVhzDxOGhCU4w",3.46,0.748331477354788,7
"24615","LMrBt-E-jsa9y7z2chpJlQ",2.17,1.34536240470737,2
"24616","8FfJ-FRnKB28-WCqcfb8Hw",5,0,3
"24617","kgW2EyuL8d3vA8mkU89A5w",3.32,1.42828568570857,7
"24618","RxYntP8Gsu9hH6gtGjQGVw",3,1.3490737563232,10
"24619","ryec1JbnhfZjiIAJjaH6aw",4.33,0.94339811320566,1
"24620","myQi5a626Biwo2vxN8vheA",3.4,1.35646599662505,0
"24621","X6mWr96ibKdXQSA6mpH90g",4.15,1.16189500386223,80
"24622","b6_r6QH2KgMYlLySSf0Rbw",1.89,0.99498743710662,18
"24623","dm5T6_GSQdvjJ0ArwBfdVQ",3.44,1.64012194668567,19
"24624","4q0Zyf4Yxq39g-dMz_AjCw",3.67,1.88679622641132,1
"24625","y2FMWeHfbxQADvcdV2ja2w",3.77,1.17898261225516,153
"24626","tvCva-HfviB9IyjjC8JPIA",5,0,0
"24627","E_7dJ-IMEnlUqrmqMoRmSQ",4.5,0.5,4
"24628","_ZyFytyHTuYJoZgwj7yitQ",3.3,1.15758369027902,35
"24629","YAWH0mDarsqNtDOdn-tCrQ",4.8,0.4,2
"24630","hUV4bjXE8Ijd-pDNr8S6mA",4.67,0.469041575982343,7
"24631","JGeWyuOFdutslFBM3GxUcQ",3.61,1.48660687473185,129
"24632","MVOTSYP8m-PcI3SqVJTKDg",2.67,0.469041575982343,4
"24633","5CWTPfVpE-yK4R7Y3vKygQ",3.25,0.830662386291807,2
"24634","9ZxoeEcsayNKXMV1g9G7cg",3,1.3076696830622,9
"24635","WD7TUnO7ExNJahLN4p3bMA",4.5,1.3228756555323,2
"24636","_AP3c7BxCpGTnA0hI4-vzQ",4,0,0
"24637","XJ_p8dSr6wjPo2jVFHQALA",2.33,1.79443584449264,70
"24638","ZNWeOswMpXJ7w4awO0JV9Q",3.33,1.7,0
"24639","FqHAkkhlf8SVKjsSyVYxCA",3.29,1.97989898732233,9
"24640","DRekXCjdmPESqDpwaQ0x2w",4.2,0.979795897113271,17
"24641","GmEkZ0cL2MMn6szNRfh9PA",3.25,0.830662386291807,4
"24642","-5K-Ci-g7q78qht2yfrmPQ",3,0.707106781186548,1
"24643","laFXB0OOtWthvjuvgpT3nw",5,0,9
"24644","7SIy1Rsk8UptYQoCJmddGA",2.78,1.81107702762748,18
"24645","aFcns79krM2LdnAC0SJJVQ",3.89,0.938083151964686,53
"24646","ZLBDopAGQgVMt6PZ1INcXA",2.96,1.1916375287813,411
"24647","R2Ej1vlJyZ__BOLF1uMqpw",3.75,1.09087121146357,3
"24648","qZCtzJCdt29_DdYD8US9FQ",3,1.60312195418814,28
"24649","eCr9i8VDpry4UdlzRCT7tQ",3.8,0.979795897113271,12
"24650","QOVdMwMLNwsB07UDfQZA2w",4.6,0.489897948556636,10
"24651","0A8myHrHPpiZGvGyFIBA1w",1,0,25
"24652","GFHxp6-5Bg7QeOps_mJAzg",2.5,1.3856406460551,6
"24653","PbFN8ZJL7EKbleGPrp7DGg",2.55,1.2328828005938,43
"24654","vT3asFK3PgoHOqQvYNJisA",2.36,0.979795897113271,5
"24655","i9LWPgDrCRaHfXpSk4TjUQ",2.31,1.72046505340853,24
"24656","q_zH5iXLdW3shsJsU-f_Rw",1,0,0
"24657","bxEd1ust_wI0Br-HLnEy0Q",4.42,0.953939201416946,98
"24658","BMK1bLsRnM-Zf5QwnLhv4A",5,0,0
"24659","3_3yJMo2dTPeq8woOW69IA",4.11,0.734846922834953,3
"24660","KetHG4JpYO6a3mlYNCONRg",3.57,1.7606816861659,5
"24661","FQawsjOODsFmN28zgY3b_Q",4.49,1.02469507659596,108
"24662","TaLGBamBtM0xi5FuU4uvFw",4,0.707106781186548,3
"24663","YwIeVh87wand28elnC4Bjw",2.33,1.88679622641132,2
"24664","HMMgqPr5fIuEreKtXBrJIQ",5,0,2
"24665","BzBOUYN8XmhPJgOmMYg-hQ",2.31,1.48660687473185,22
"24666","xTc-5jMspgLgMq5kcgD_yg",4,0,3
"24667","INErF-kxGtflUQTku9LzoQ",4.33,0.469041575982343,2
"24668","DJmSUgLOYdCxbbw8FeA66w",2,0.818535277187245,2
"24669","9eVggYoORN4jLcr4Wr1shw",4.5,0.761577310586391,8
"24670","CCe3h2GuEg1FnqD-aikftA",2,1,0
"24671","lcTvWTFNumxkTBZpSkk1aw",3.4,1.35646599662505,4
"24672","pkAxiGlb5VIYtlSj2PM5Eg",4.13,1.53622914957372,1
"24673","aJQWCy_lGqAfGKJR5-fvWg",2.5,1.46287388383278,21
"24674","BecWjj2BvMbd4lNkc-zyNA",3.5,1.22474487139159,37
"24675","B8N9wQBMktl0qwz3-22n6w",1,0,0
"24676","pUln82vM4ARbGyIOXMxO1Q",5,0,0
"24677","MwMN5WuFIvEZVHoPsakspA",2.8,0.4,4
"24678","AgTz2Nqowxy4tBevntsnbQ",4.33,0.469041575982343,1
"24679","CKoH7hdT4HNykFg0scBImw",4.67,0.469041575982343,1
"24680","4EVpbGL5CBZwkKKfz7TcXQ",5,0,1
"24681","UCbxctETCwDkyljuvC-9VQ",2.75,1.3,2
"24682","2TWGIhh6y-f9fe-Q6kySGQ",3.8,1.15325625946708,82
"24683","2vdlbK0loYSYqJeqq_TZ9g",4.92,0.264575131106459,10
"24684","u4My4M_-YribFziXHgiEDg",3.54,1.21655250605964,154
"24685","FXjDsoPubSslSJ2giViLBg",5,0,32
"24686","gmzZwX75Mrl64OhkSAS3xg",3.55,1.67032930884901,6
"24687","2IgvBqmJqngEmLzBsYC-7Q",4.43,1.04880884817015,6
"24688","q8R86OehdNa5fQ9ssu3STg",1.67,0.94339811320566,1
"24689","QMvT_O0Y8U_ULBZmenh_EA",4.38,0.734846922834953,51
"24690","zeQxDDkrBYd8YdfIaKl7VQ",4.38,0.479583152331272,8
"24691","p5t72ECxsXFUn7pgoukf8g",5,0,0
"24692","hCS5eV0SCAY9LeeL36lz8g",2.19,1.11803398874989,142
"24693","zZmhEpiVpRfFQid87-pcOQ",3.32,1.17046999107196,14
"24694","KUXjxPnSQ-5r23IfMzs3ow",3.25,1.47986485869487,2
"24695","qhQM9Lyg-XUAEXkQdbrLzQ",3.87,1.30384048104053,35
"24696","u4178U22iOHx_4o0oXlP6A",3.25,1.78605710994918,9
"24697","AOcseVHEE1_m6kdc__b2MQ",4.86,0.346410161513775,20
"24698","JzKG_Upd49TVOneDmesELw",4.67,0.469041575982343,3
"24699","2zXqFId4jYuk2K8w1KI-Qw",3.21,1.14455231422596,15
"24700","G56pGe5LdFATKrMIrnSvmQ",4.5,0.5,2
"24701","o9yOVCn0XH-E-lGVvhR0SQ",3.82,1.26491106406735,12
"24702","P0Kd4nHdQrzs5LL7vrdP5g",4.33,0.469041575982343,5
"24703","XTs5tJtM4wZMEudmVQWqSg",4.86,0.346410161513775,3
"24704","coFWoTBo9-C3a4ETtZWFig",3.43,1.8411952639522,1
"24705","qH_QB5xsg5iyrSoeXAnJgQ",4.6,0.489897948556636,1
"24706","Rht_xxtVzTJK2IgrrXmppw",3.7,0.964365076099296,105
"24707","EoGHi9Bk8zd8KvYNgiPvWA",3.57,1.67928556237467,9
"24708","MkeT2HYr2UCFHXn2ngTmrw",4,1.73205080756888,6
"24709","nV1PJSzos8zCU7_XipCPYA",4.76,0.877496438739212,127
"24710","IuHDE3FdVwFlBb5zZmsr7w",5,0,0
"24711","jSzxJcMEL_bje250z2Enig",2.67,0.469041575982343,2
"24712","uBoVT_8JQcrOhJ4knCpofQ",4.57,1.08627804912002,97
"24713","UnN7sdhwsKXMuhtyG71iqw",4.44,0.685565460040104,10
"24714","YyMs1TuEPE8gLVhO0LvPlg",5,0,2
"24715","k0MdD8epizjWxWsxY6by4g",5,0,9
"24716","H83p6FiaQochD6M6eOwEFg",3.44,1.5,3
"24717","dkhzyDpjffsVzg7EcgVuxQ",3.75,0.435889894354067,1
"24718","c1Ju8cxrUufVO7aLB_FNtQ",1.67,0.94339811320566,6
"24719","foaRkveNRnXRt-QdOhzhXg",4,1.73205080756888,9
"24720","VeyF1rd6fv_xJ8TkFHfC3w",4.91,0.282842712474619,38
"24721","zbYJ3J-zJvKqXMSL-nOgog",4.5,0.5,6
"24722","dWde4O7XiyqHs6_J366yQQ",4.33,0.469041575982343,1
"24723","MJP7GIReUsDiUUqRenQPrw",3,1.4142135623731,11
"24724","uS2T2BMt7_EE7mhM3m3I7w",3.74,1.24498995979887,61
"24725","dnBtxFbV4qHXqntYGDUDxQ",3.2,1.32664991614216,15
"24726","Cota2ttLUjoKhFU6ukYqSA",3.67,1.05830052442584,87
"24727","3rlEovGjdBZu6We0HI_X-g",4.5,1.20415945787923,5
"24728","qU0d2sHvWoWf8kVDURoKzw",1,0,3
"24729","tk71xMgiXlwqOyqJcm7YrQ",3.83,1.25698050899765,15
"24730","V3MqDdWmQVbY3Cwk-kAKqg",3.92,0.953939201416946,8
"24731","vzfW1a3gaIRkwfvAcwveZg",4.08,1.3,45
"24732","ai75G0lx8eJnkEJ6REOxLA",3.25,0.435889894354067,0
"24733","m21AFUubd9EfQ8M6Ykt_6A",2.29,1.16189500386223,4
"24734","dXKyDgBp0J2wrpHbICJVSg",3.67,0.94339811320566,0
"24735","B2vFDjw-KuPIlMRCbFhT7g",4.8,0.4,2
"24736","4ykgzzzGEWjMD5lwk1-l9A",4.38,1.14455231422596,4
"24737","T1b4sjLLxwln8YJoBbwyng",1.83,1.21243556529821,0
"24738","-x_jL2OCWPdObGTOwIpN4w",4.12,1.01488915650922,45
"24739","U9IR__uROAeRVbzQJ1ZHbw",4.75,0.435889894354067,3
"24740","Vr1EudCnYt2duOm85YHhrg",4.43,0.728010988928052,5
"24741","zqtlDUzyi0GrXcFAM2o6gA",3.33,0.469041575982343,3
"24742","WsFK533cRAmK-7ij-QcUdg",4.24,0.648074069840786,28
"24743","sNwv-3HFLSWSM1eIla_9tQ",5,0,1
"24744","PnjGvRgFgnfohY0nyOnKCQ",3.9,1.04403065089106,8
"24745","7QmE9SAAL6_Fg75GxHNz9A",3.21,1.26491106406735,17
"24746","s0wmwvgFvDrYTiaB6HCGcw",4.67,0.469041575982343,3
"24747","rgccE78IuuprhluCV4Y2QQ",4.33,0.94339811320566,9
"24748","ELFWxxvDKsxCUanUOFCbCA",2.67,1.17898261225516,11
"24749","eZ8HKbgNXSCQhEDk4d4F2Q",4.42,0.761577310586391,3
"24750","jPDQBlL4-7aKG6N3P52ZYw",3,1,0
"24751","yM0splRJzZCCZM7dLxdtqg",5,0,0
"24752","p2mtRNoBIaw0gzSSqBqNpQ",5,0,3
"24753","aJxxX8_jS_MokUr8uAk6GA",3.44,1.06770782520313,13
"24754","MZ4HzJd9ndrrvrzGoEpkbQ",3.13,1.9,9
"24755","Lu33OuE6z-H721Nj72n6ww",2.64,1.36747943311773,4
"24756","cgjJT1XEeOOIPUbtkCmcGA",3.7,0.974679434480896,57
"24757","GQFAgUy-U2HFA2keF-6EuA",2.48,1.34536240470737,10
"24758","iWYC_DYEoNN24ZV2P4AVJQ",3.29,1.3856406460551,34
"24759","1w9r1HIoLt6zN4Tu8KgJzQ",5,0,5
"24760","YVjVFDZ14WLybT7L7qjLbg",3.83,1.34536240470737,2
"24761","cgVDVG8Jna6pjNmoXM25fw",3.25,1.09087121146357,6
"24762","4mZ__NR8jLD1k0rYpSbplA",3.26,1.3076696830622,70
"24763","L8FDMFljX6qz34SCmq5vkw",4,1.73205080756888,0
"24764","a9Wk44qJLWoJQT-_H8MB-w",4.17,1.10453610171873,116
"24765","Tx1zc1RBXmHQQo25HFXxDA",2.5,1.6583123951777,4
"24766","DqzyOJTJXu0Iwi8og5DJDA",3.95,1.06770782520313,93
"24767","we6yR1R5NTvnXAvWpqcQaQ",2.33,1.21243556529821,17
"24768","_rWsx5K558cdgZo5iBYM_A",5,0,2
"24769","qNnzJw1Nm6u2cXIxx8SLXA",3.92,1.00995049383621,24
"24770","qPECLXnUmGPLC9xNqz_ErA",3.67,0.94339811320566,1
"24771","kK_70-dfBqtaNoFeghuzRg",4,1.4142135623731,3
"24772","CbBoVO5No7UBHkXiH0wOmA",2.67,1.79443584449264,4
"24773","0mihgXu75qwqOJngkrm3vw",3.5,1.25698050899765,2
"24774","OuGc_CYZ1Anx1wNIeZmyjg",2.8,1.16619037896906,17
"24775","1b4VPiZlodw9oNUenFr6fQ",2,1.22474487139159,10
"24776","myck1Tde_kSBGZWtS3IcHA",3.88,1.10453610171873,126
"24777","-xjva9n1gGK2mg5E72pQ4g",4.17,1.17898261225516,24
"24778","g-Q7G5Q2zHb1BqoF8pq-OA",3.88,0.830662386291807,45
"24779","RvrwLdirQ5w27dk3qkX2JA",3.69,0.989949493661167,30
